id_event,id_sta,t_sin,phase,t_time
1569,TMKS,3.6147120412416487,S,3.6
1569,PSAG,4.742295816561489,S,4.39
1569,YHKR,5.040796855141074,S,3.85
1570,CEGI,5.485614443795696,S,5.34
1570,ABNG,6.259776814918959,S,6.02
1570,TMKS,7.600671492820958,S,7.21
1570,PSAG,7.90314181873972,S,7.37
1570,YHKR,7.948120458704363,S,7.38
1571,YHKR,3.9893846946736056,S,3.55
1571,PSAG,4.083097465262321,S,3.78
1571,CEGI,4.377669694913907,S,3.75
1571,TMKS,4.5400883797618645,S,4.03
1571,ABNG,5.623978221121349,S,4.06
1572,CEGI,4.479303402754728,S,4.05
1572,TMKS,5.547838065793448,S,4.92
1572,PSAG,5.605150395777964,S,5.01
1572,YHKR,5.614917410168286,S,5.05
1573,CEGI,2.58601877051021,S,3.27
1573,PSAG,3.405125668661001,S,4.46
1573,YHKR,3.5112131598559535,S,4.62
1573,TMKS,3.582794734710834,S,4.59
1573,ABNG,4.382202846303313,S,3.99
1574,TMKS,1.0423182100715205,S,3.87
1574,PSAG,2.0224997220790355,S,2.34
1574,YHKR,2.458712800582228,S,2.9
1574,CEGI,3.5320062764201303,S,3.64
1575,PSAG,2.390682405734242,S,1.93
1575,YHKR,2.460311653276869,S,1.56
1575,TMKS,2.8050526292853117,S,2.37
1575,CEGI,3.4061640976251524,S,2.8
1575,ABNG,4.741835084006597,S,4.12
1575,REND,5.3732541180891475,S,2.99
1576,ABNG,4.876903740787214,S,4.72
1576,CEGI,4.887155627105005,S,4.77
1576,TMKS,5.713032414313921,S,5.92
1576,PSAG,6.818065106065478,S,6.47
1576,YHKR,7.082126584133753,S,6.34
1577,ABNG,4.499735875559155,S,5.07
1577,CEGI,4.372459280397121,S,4.27
1577,TMKS,5.1978302373982315,S,5.17
1577,YHKR,6.534278417474099,S,6.02
1578,CEGI,5.916845004724742,S,5.67
1578,ABNG,6.644340462330682,S,6.37
1578,YHKR,7.345981230441735,S,6.66
1578,TMKS,7.3217063918663285,S,6.66
1579,YHKR,2.2851552357787646,S,2.09
1579,PSAG,2.435196984814504,S,2.41
1579,TMKS,3.5127401284920574,S,3.15
1579,CEGI,4.022256149019281,S,3.28
1579,ABNG,5.688920422510258,S,4.79
1580,CEGI,3.8777177304194854,S,3.44
1580,PSAG,4.714165778750645,S,4.42
1580,YHKR,4.681778434638063,S,4.15
1580,TMKS,4.95570032347713,S,4.37
1580,ABNG,5.121917127152773,S,3.95
1581,CEGI,4.640512009638051,S,4.34
1581,ABNG,5.456545810552694,S,5.19
1581,PSAG,6.075543199784157,S,5.96
1581,TMKS,5.974126476443364,S,5.34
1582,CEGI,4.698568035603318,S,4.57
1582,ABNG,5.092521041598582,S,4.93
1582,TMKS,5.857989748764346,S,5.64
1582,PSAG,6.74424122156867,S,6.1
1584,TMKS,1.4639279143800494,S,1.39
1584,PSAG,2.274715490964435,S,1.78
1584,YHKR,2.6901530273193397,S,2.46
1584,CEGI,2.5951179563439335,S,2.26
1584,ABNG,3.570609440455889,S,3.04
1585,ABNG,5.302116830881062,S,5.11
1585,CEGI,5.294419431016466,S,5.13
1585,TMKS,5.924719883276675,S,6.07
1585,PSAG,6.976302054092569,S,6.59
1586,ABNG,5.103809672599013,S,4.94
1586,CEGI,4.982150260557289,S,4.84
1586,TMKS,5.715728461290792,S,5.67
1587,CEGI,2.8753201024413833,S,2.62
1587,TMKS,4.386387832640966,S,3.93
1587,ABNG,4.053970751007155,S,3.81
1587,PSAG,4.576912306627889,S,4.15
1588,CEGI,4.5089527118232064,S,4.13
1588,TMKS,5.387845699276415,S,4.9
1588,ABNG,5.115280819830327,S,4.83
1588,PSAG,5.735190674346975,S,5.2
1588,YHKR,5.7977524111679415,S,4.57
1589,CEGI,3.5156106754000733,S,4.95
1589,ABNG,3.871856787186407,S,5.27
1589,TMKS,6.517989731905894,S,7.68
1589,PSAG,7.524131909507318,S,8.65
1589,YHKR,7.7662402969784035,S,7.21
1590,CEGI,2.1617107024733646,S,1.92
1590,TMKS,2.9989793234418523,S,2.75
1590,PSAG,3.179228294755275,S,3.0
1590,ABNG,3.817471044308809,S,2.75
1591,CEGI,4.494313726414696,S,4.25
1591,ABNG,5.0062663237198235,S,4.79
1591,TMKS,5.589400017155088,S,5.05
1591,PSAG,6.213046543796508,S,5.62
1591,YHKR,6.308140150524675,S,5.75
1592,CEGI,4.080696818613709,S,3.81
1592,ABNG,4.628614489764128,S,4.61
1592,TMKS,5.143423405967471,S,4.73
1592,PSAG,5.736532646018812,S,5.38
1592,YHKR,5.850643358690226,S,5.17
1593,CEGI,5.705621614949266,S,5.52
1593,ABNG,6.112362748984869,S,5.86
1593,TMKS,6.9702805793651335,S,6.63
1593,PSAG,7.710881309179691,S,7.02
1595,YHKR,5.347947937810998,S,4.91
1595,TMKS,5.439094232228169,S,4.96
1595,CEGI,5.5785872196213715,S,4.9
1595,ABNG,6.1153095371457855,S,5.42
1596,CEGI,1.330178818319599,S,1.46
1596,ABNG,2.303981309442869,S,2.29
1596,TMKS,4.3244620381429355,S,4.58
1596,YHKR,5.726667850140683,S,3.01
1597,CEGI,4.491664441125745,S,4.39
1597,ABNG,4.76525760657866,S,4.64
1597,TMKS,5.653252355963111,S,5.53
1597,PSAG,6.68767507865742,S,6.17
1597,YHKR,6.899996778205595,S,6.1
1598,CEGI,4.550311004584639,S,4.41
1598,ABNG,4.848971379728017,S,4.71
1598,TMKS,5.44738203061995,S,5.44
1598,PSAG,6.40348052235815,S,5.88
1598,YHKR,6.587988454021164,S,6.03
1598,REND,6.599096307538067,S,6.81
1599,CEGI,3.9550136803683578,S,3.84
1599,ABNG,4.158316807367796,S,4.0
1599,TMKS,4.799297253926525,S,4.73
1599,PSAG,5.877448605424638,S,5.48
1599,YHKR,6.131978837999148,S,5.14
1600,CEGI,4.188645066458234,S,4.0
1600,ABNG,4.615821928662993,S,4.36
1600,TMKS,5.143179569054999,S,6.98
1600,PSAG,5.983699994304348,S,5.41
1600,YHKR,6.125512593091242,S,8.38
1601,CEGI,4.110812638303555,S,4.01
1601,ABNG,4.529109320819634,S,4.39
1601,TMKS,5.46791720401244,S,5.61
1601,PSAG,6.403159250340761,S,5.82
1601,YHKR,6.562718042107502,S,6.01
1602,CEGI,5.580964906703268,S,5.41
1602,ABNG,6.329596171697544,S,6.15
1602,TMKS,7.353543486434761,S,9.04
1602,PSAG,7.599862444526039,S,11.43
1602,YHKR,7.622643578137629,S,7.22
1603,ABNG,5.120290610263476,S,4.93
1603,CEGI,5.036146953878317,S,4.89
1603,TMKS,5.6055796597585905,S,5.59
1603,PSAG,6.630409759717231,S,6.26
1603,YHKR,6.8579791709943345,S,6.33
1604,CEGI,3.279066352954475,S,3.2
1604,ABNG,3.7323600622863746,S,3.58
1604,TMKS,4.773627528613515,S,4.61
1604,PSAG,5.767980693783208,S,4.15
1605,CEGI,4.881178276326966,S,4.75
1605,ABNG,5.671846091025313,S,5.51
1605,TMKS,6.802982155035015,S,6.34
1605,PSAG,7.111967635886766,S,6.22
1606,CEGI,4.8260510642452035,S,4.62
1606,ABNG,5.468963233917587,S,5.63
1606,TMKS,6.233137445744518,S,5.69
1606,PSAG,6.569604878848498,S,5.95
1606,YHKR,6.612843585949091,S,6.05
1608,CEGI,3.146840865983822,S,3.04
1608,ABNG,3.434869193486104,S,3.32
1608,TMKS,3.9436079053623163,S,3.87
1608,PSAG,5.0268820150664615,S,4.69
1608,YHKR,5.302964691851843,S,4.76
1609,CEGI,3.795370590268598,S,3.67
1609,ABNG,4.255943836618344,S,4.09
1609,TMKS,5.047393199365239,S,4.78
1609,PSAG,5.9545893559799,S,5.39
1609,YHKR,6.125438183703066,S,5.57
1611,CEGI,3.157152756622002,S,3.05
1611,ABNG,3.4573960512724384,S,3.36
1611,TMKS,3.9458286720678037,S,3.86
1611,PSAG,5.014630092509012,S,4.7
1611,YHKR,5.287944058087971,S,4.85
1612,ABNG,4.515026829388723,S,4.34
1612,TMKS,4.980204948280447,S,6.2
1612,CEGI,5.225179628577159,S,5.08
1612,PSAG,6.36480037578729,S,6.28
1612,YHKR,6.715716914829741,S,5.38
1613,CEGI,2.7875356106418403,S,2.65
1613,ABNG,3.2366815340762325,S,2.99
1613,TMKS,3.760701626865115,S,3.62
1613,PSAG,4.773192576611401,S,4.39
1613,YHKR,5.039304604151791,S,4.46
1614,ABNG,3.3800155622165473,S,3.23
1614,CEGI,3.6577788576515537,S,3.53
1614,TMKS,3.8269040118077022,S,4.48
1614,PSAG,5.138843085548393,S,5.01
1614,YHKR,5.486964288981542,S,5.48
1615,CEGI,3.894182249343615,S,3.43
1615,TMKS,4.6128810141168,S,4.14
1615,PSAG,4.73811120113841,S,4.31
1615,ABNG,4.793547189563373,S,3.8
1616,CEGI,3.247534425111763,S,2.95
1616,TMKS,3.646450209354462,S,3.81
1616,ABNG,3.7385894544418687,S,3.51
1616,PSAG,4.467169385626834,S,4.08
1616,YHKR,4.68110425027901,S,4.23
1617,CEGI,6.322552101742076,S,6.12
1617,ABNG,6.7573301306296765,S,6.5
1617,TMKS,7.538427339747387,S,9.56
1617,PSAG,8.148381691702083,S,7.49
1618,TMKS,4.373846584107358,S,4.35
1618,CEGI,4.3540005131679145,S,4.13
1618,ABNG,4.530979100427556,S,4.37
1618,PSAG,5.308474365453987,S,4.55
1618,YHKR,5.520702556250033,S,4.98
1619,TMKS,4.489186420332276,S,5.84
1619,CEGI,4.732163094977575,S,4.26
1619,PSAG,5.050876246678363,S,4.66
1619,ABNG,5.052112206432958,S,4.78
1620,CEGI,6.204904322055421,S,6.01
1620,ABNG,6.575792810827771,S,6.33
1620,TMKS,7.346217592347649,S,7.03
1620,PSAG,8.07532224603805,S,7.42
1621,PSAG,2.990271116741036,S,3.05
1621,TMKS,3.297920306585551,S,3.15
1621,REND,3.6551842483460355,S,3.61
1621,CEGI,5.188151837042792,S,4.4
1621,ABNG,5.659091468199051,S,5.3
1623,CEGI,4.183532581319656,S,3.81
1623,PSAG,5.350099544319015,S,4.83
1623,TMKS,5.31059208002486,S,4.73
1623,ABNG,5.115239868331241,S,3.94
1624,CEGI,3.6512525856124074,S,3.56
1624,ABNG,3.9708684725887347,S,3.81
1624,TMKS,4.918453399821579,S,5.06
1624,PSAG,5.970555108714681,S,5.47
1625,TMKS,4.77080776107955,S,4.8
1625,ABNG,5.150093530669258,S,5.3
1625,CEGI,5.109961806339715,S,4.79
1625,PSAG,5.668268903377857,S,5.52
1626,CEGI,4.869195411432492,S,4.58
1626,ABNG,5.40127658851233,S,5.18
1626,TMKS,5.784835636698104,S,5.39
1626,PSAG,6.2398702088511815,S,5.35
1626,YHKR,6.296458720016418,S,5.95
1627,TMKS,3.7385970185838335,S,3.56
1627,PSAG,4.294990711251243,S,3.99
1627,CEGI,4.1448457503421,S,5.01
1627,ABNG,4.56208297772446,S,4.28
1628,PSAG,1.75806175585791,S,1.7
1628,YHKR,1.9626610726602547,S,1.29
1628,TMKS,2.1415576619707144,S,4.23
1628,CEGI,3.290835379271522,S,2.61
1628,ABNG,4.59765702327137,S,4.04
1629,CEGI,5.429212708984316,S,5.32
1629,ABNG,6.145134604741942,S,6.09
1629,TMKS,7.47155169614618,S,7.03
1629,PSAG,7.847673707349049,S,6.14
1629,YHKR,7.90602534427913,S,7.37
1630,CEGI,4.416943407780545,S,4.2
1630,ABNG,4.931198211818529,S,4.52
1630,TMKS,5.561346454772087,S,5.17
1630,PSAG,6.205932179979563,S,5.61
1630,YHKR,6.307223346439337,S,5.66
1631,CEGI,4.447882836145884,S,4.26
1631,ABNG,4.763109793110901,S,4.54
1631,TMKS,5.0861578454195415,S,5.13
1631,PSAG,5.985934172435136,S,5.51
1631,YHKR,6.158425663967384,S,4.65
1632,CEGI,2.0106888970501386,S,1.8
1632,ABNG,2.6498504680818518,S,2.46
1632,TMKS,2.6982922574922314,S,2.6
1633,YHKR,2.614961615438477,S,2.58
1633,TMKS,2.9825013331029098,S,2.76
1633,CEGI,4.61713073653377,S,3.98
1633,ABNG,5.30960302782244,S,2.33
1634,CEGI,3.2027239580687787,S,3.14
1634,ABNG,3.5998908067209645,S,3.47
1634,TMKS,4.627917712074553,S,4.51
1634,PSAG,5.669735917248707,S,5.35
1634,YHKR,5.911873841718409,S,5.39
1635,CEGI,4.608747692839574,S,4.43
1635,ABNG,4.7636812448065555,S,4.62
1635,TMKS,4.7479987637960575,S,4.74
1636,CEGI,4.051334151331571,S,3.69
1636,ABNG,4.583863249058134,S,4.14
1636,TMKS,4.830571157111822,S,4.44
1636,PSAG,5.4044139541165,S,4.77
1637,CEGI,4.620712048943291,S,4.39
1637,PSAG,6.116709448061948,S,5.53
1637,YHKR,6.09350124763141,S,5.11
1637,ABNG,5.590943199123582,S,5.21
1637,TMKS,6.15955576411085,S,5.65
1638,CEGI,4.055864992812388,S,3.71
1638,TMKS,4.588403937198179,S,4.31
1638,ABNG,4.499368801393949,S,4.26
1638,PSAG,5.297111654870512,S,5.32
1639,CEGI,5.575077696359246,S,5.43
1639,ABNG,6.299101606191127,S,6.05
1639,PSAG,8.003636592429688,S,7.61
1639,YHKR,8.055772044295503,S,7.48
1640,CEGI,4.933993989689069,S,4.54
1640,TMKS,6.071981131929051,S,5.44
1640,ABNG,5.835164342615143,S,5.47
1641,CEGI,3.7303552831178712,S,3.41
1641,ABNG,4.40707737780297,S,4.16
1641,TMKS,4.78186067071019,S,4.34
1641,PSAG,5.235478019641138,S,4.83
1641,YHKR,5.350310803067457,S,4.5
1642,CEGI,3.9999485796251593,S,3.47
1642,TMKS,4.1499913686148195,S,3.8
1642,PSAG,4.442078712234477,S,4.08
1642,ABNG,4.6808242500427255,S,3.71
1643,CEGI,4.9644078238097675,S,4.81
1643,ABNG,6.107213506375767,S,5.99
1643,YHKR,6.678242679556255,S,6.16
1643,PSAG,6.764657707747425,S,6.28
1643,TMKS,6.901503206199064,S,6.33
1644,ABNG,3.1932685242409207,S,3.03
1644,CEGI,3.2411873143569108,S,3.12
1644,TMKS,3.955464269542388,S,3.97
1644,PSAG,5.206641052688226,S,4.93
1644,YHKR,5.538904771481328,S,5.11
1646,TMKS,3.1581974849094894,S,4.43
1646,PSAG,3.4897266753237246,S,3.33
1646,CEGI,4.247352376755585,S,3.79
1646,ABNG,4.701559278375245,S,4.44
1647,CEGI,2.2617304430438625,S,1.96
1647,TMKS,2.8600688355931383,S,2.64
1647,PSAG,3.0615808685725803,S,3.2
1647,YHKR,3.281933795318618,S,3.01
1647,ABNG,3.8127732949262194,S,1.91
1648,CEGI,3.486359293643409,S,3.28
1648,ABNG,4.015822502210095,S,3.71
1648,TMKS,4.54495517862672,S,4.25
1648,PSAG,5.322067270527245,S,4.8
1648,YHKR,5.490247867540105,S,5.52
1649,TMKS,3.1822623978938807,S,3.12
1649,CEGI,3.3636888315364852,S,3.04
1649,PSAG,4.037731977509547,S,3.76
1649,YHKR,4.274741140853413,S,2.44
1650,ABNG,4.5394134060269105,S,4.19
1650,CEGI,4.271826884033773,S,4.17
1650,TMKS,5.290185701323197,S,5.19
1650,PSAG,6.314435272014395,S,5.81
1650,YHKR,6.5359118169412,S,5.94
1651,PSAG,2.246567574575693,S,2.6
1651,YHKR,2.360489154183755,S,2.38
1651,TMKS,2.6598588635486657,S,3.09
1651,CEGI,3.162879694984402,S,3.92
1651,ABNG,4.638970999528104,S,6.07
1651,REND,5.5624798428404585,S,6.43
1652,PSAG,2.2163059831509213,S,2.25
1652,YHKR,2.347652035466398,S,2.36
1652,TMKS,2.5720360322130067,S,2.51
1652,CEGI,3.1678868250906436,S,3.01
1652,ABNG,4.58107098953493,S,2.61
1653,CEGI,2.8613504764553013,S,2.55
1653,TMKS,3.2910711657143437,S,3.1
1653,ABNG,3.6172179592219003,S,3.37
1653,PSAG,3.93709535214372,S,3.67
1653,YHKR,4.14890138390529,S,3.06
1654,CEGI,5.094162082300157,S,4.97
1654,ABNG,5.338030338691047,S,6.26
1654,TMKS,6.472105929084423,S,6.32
1654,PSAG,7.535280815135797,S,6.71
1654,YHKR,7.692428935290661,S,6.94
1655,CEGI,6.054740649740111,S,5.78
1655,YHKR,7.454958463915673,S,6.74
1655,PSAG,7.555335750900826,S,6.87
1655,ABNG,6.912668739770089,S,6.15
1655,TMKS,7.647676402335739,S,6.89
1656,ABNG,4.618273734604147,S,4.33
1656,CEGI,4.494526616200806,S,4.37
1656,TMKS,4.817256403606751,S,4.83
1656,PSAG,5.8300839814563306,S,5.39
1656,YHKR,6.064783702460315,S,4.52
1657,CEGI,5.827708729869085,S,6.64
1657,YHKR,6.773697511168736,S,6.14
1657,ABNG,6.705807272708132,S,6.43
1657,REND,8.325030528292755,S,8.09
1658,CEGI,5.031120700671822,S,4.68
1658,PSAG,6.137265099415904,S,5.73
1658,TMKS,6.038774452538692,S,5.93
1658,YHKR,6.131064440374548,S,5.53
1658,ABNG,5.76152939146847,S,5.47
1658,REND,7.324886875823209,S,7.3
1659,CEGI,2.3686608071240736,S,2.08
1659,YHKR,3.464314271023478,S,3.19
1659,ABNG,3.3598929471894,S,3.12
1660,CEGI,5.027181093164164,S,4.86
1660,ABNG,6.108329105466004,S,5.98
1660,YHKR,6.702959654286832,S,6.21
1660,PSAG,6.772060336439281,S,6.24
1660,TMKS,6.867120222442693,S,6.28
1661,CEGI,4.921228228354323,S,4.48
1661,YHKR,5.374923905845732,S,4.85
1661,PSAG,5.530866546558052,S,5.07
1661,TMKS,6.021038530357245,S,5.32
1661,ABNG,6.129889283560888,S,5.19
1662,CEGI,5.504816063204175,S,5.3
1662,YHKR,6.71268875414818,S,6.25
1662,PSAG,6.893176937916388,S,6.3
1662,TMKS,7.337510841330924,S,6.66
1662,ABNG,6.738373208575105,S,6.52
1662,REND,9.657015593538983,S,8.17
1663,CEGI,5.247815491397227,S,5.08
1663,YHKR,6.895596496070107,S,6.37
1663,ABNG,6.352334060598335,S,6.32
1663,PSAG,7.0024129125551555,S,6.47
1663,TMKS,7.13941562921191,S,6.55
1664,CEGI,5.413772699511252,S,5.21
1664,YHKR,6.530248443117791,S,6.1
1664,ABNG,6.6773014425569395,S,6.48
1665,CEGI,5.008164566159222,S,4.84
1665,ABNG,6.134730271771929,S,5.83
1665,YHKR,6.768600988140459,S,6.22
1665,PSAG,6.850716147580247,S,6.34
1665,TMKS,6.959263614952604,S,6.41
1667,CEGI,3.892324137475586,S,3.41
1667,PSAG,4.553028856768183,S,4.17
1667,YHKR,4.517904223549353,S,4.01
1667,TMKS,4.815232048069731,S,4.25
1667,ABNG,5.144906008057411,S,3.92
1668,CEGI,5.355088288674537,S,5.17
1668,YHKR,6.903953505741932,S,6.39
1668,PSAG,7.040888741949282,S,6.58
1668,ABNG,6.550903438839195,S,6.3
1668,TMKS,7.3174068041777085,S,6.75
1671,CEGI,5.2073302335930345,S,5.02
1671,ABNG,6.410114597495289,S,6.16
1671,YHKR,6.871727122395566,S,6.34
1671,PSAG,6.993461357990358,S,6.03
1671,TMKS,7.226217372197287,S,6.66
1672,CEGI,2.9374874550362273,S,2.59
1672,PSAG,4.421914622436344,S,3.93
1672,YHKR,4.457216355935179,S,3.89
1672,TMKS,4.661982753762573,S,4.08
1672,ABNG,4.656353932432212,S,3.72
1673,CEGI,5.112893808459817,S,5.07
1673,YHKR,6.823879709453827,S,6.29
1673,ABNG,6.319901699473581,S,6.13
1673,PSAG,6.936360629924985,S,6.42
1673,TMKS,7.150615352794537,S,6.6
1674,CEGI,4.629629780578277,S,4.47
1674,ABNG,5.6906167904855165,S,5.55
1674,PSAG,6.439260678424228,S,6.02
1674,YHKR,6.423244377721604,S,5.63
1674,TMKS,6.466623039178978,S,5.91
1675,CEGI,3.6123517871345303,S,3.18
1675,TMKS,4.308587321718291,S,3.9
1675,ABNG,4.395281740275519,S,3.85
1675,PSAG,4.644411214429766,S,3.97
1675,YHKR,4.753003977143419,S,4.26
1677,YHKR,5.091305202157331,S,4.61
1677,CEGI,4.878588889223103,S,4.39
1677,PSAG,5.265597840233785,S,4.86
1677,TMKS,5.839402885545407,S,5.16
1677,ABNG,6.145267204717255,S,4.91
1678,CEGI,3.569102060661182,S,3.33
1678,PSAG,5.244052151038732,S,4.77
1678,YHKR,5.253774925097893,S,4.61
1678,ABNG,4.794678100096607,S,4.49
1678,TMKS,5.312948412126126,S,4.83
1679,CEGI,4.30218727079313,S,3.79
1679,TMKS,4.8334700244406275,S,4.36
1679,PSAG,5.042168964510036,S,4.59
1679,YHKR,5.0960273257274205,S,4.4
1679,ABNG,5.028197219636218,S,4.52
1681,TMKS,4.84074882849295,S,4.3
1681,CEGI,5.578974804838866,S,4.79
1681,ABNG,6.9160771816019295,S,5.57
1682,CEGI,4.955130202040108,S,4.77
1682,YHKR,6.351416979428162,S,5.88
1682,PSAG,6.492125188355856,S,6.15
1682,ABNG,6.214171889305736,S,6.07
1682,TMKS,6.843760353560938,S,6.22
1683,CEGI,5.632532615856127,S,5.25
1683,YHKR,6.616345946927024,S,6.03
1683,PSAG,6.7422456865939635,S,6.16
1683,TMKS,6.975952783399307,S,6.26
1683,ABNG,6.567164685604427,S,6.35
1684,CEGI,5.3198042435246755,S,5.17
1684,ABNG,6.423785519279665,S,6.3
1684,YHKR,7.242095297605634,S,6.87
1684,PSAG,7.319745439162576,S,6.76
1684,TMKS,7.395978850704959,S,6.89
1685,CEGI,4.535837453125874,S,4.26
1685,ABNG,4.941832198673264,S,4.66
1685,TMKS,5.207262020594018,S,4.94
1685,PSAG,5.940418927682643,S,5.41
1685,YHKR,6.047341370243521,S,5.11
1686,CEGI,4.580424501145312,S,4.28
1686,ABNG,4.991220335221492,S,4.78
1686,TMKS,5.180274319093774,S,5.49
1686,PSAG,5.874736308750012,S,5.36
1686,YHKR,5.974442420175029,S,5.31
1687,CEGI,5.228091145593024,S,5.05
1687,YHKR,6.535765189495863,S,6.1
1687,PSAG,6.694357965279972,S,6.31
1687,ABNG,6.46072384741967,S,6.34
1687,TMKS,7.080285789943428,S,6.42
1688,CEGI,5.2226159681726045,S,5.01
1688,YHKR,6.472011273801988,S,5.96
1688,PSAG,6.618205318102501,S,6.09
1688,ABNG,6.336504268205938,S,6.03
1688,TMKS,6.911774352670107,S,6.32
1689,CEGI,6.108446861174448,S,5.86
1689,YHKR,7.141931566932633,S,6.54
1689,PSAG,7.295502232704179,S,6.34
1689,TMKS,7.557403671581447,S,6.89
1689,ABNG,7.032107084907337,S,6.68
1690,CEGI,4.763871362548494,S,4.66
1690,ABNG,5.132880059662487,S,4.83
1690,TMKS,6.058708574883881,S,5.86
1690,PSAG,7.003942645725586,S,6.42
1690,YHKR,7.141789019858398,S,6.26
1691,CEGI,4.645478656186649,S,4.36
1691,PSAG,6.0049569592967345,S,5.43
1691,YHKR,5.982627239654025,S,5.24
1691,TMKS,6.050929892709602,S,5.41
1691,ABNG,5.589718937101673,S,5.19
1692,CEGI,5.175381901387559,S,5.0
1692,YHKR,6.699113252167246,S,6.19
1692,PSAG,6.828791048036691,S,6.39
1692,ABNG,6.372221370317776,S,6.15
1692,TMKS,7.1000406027591385,S,6.51
1692,REND,9.431543342772063,S,8.06
1693,ABNG,4.892523655610013,S,5.41
1693,TMKS,5.08312049948124,S,5.11
1693,CEGI,5.021855609350363,S,4.9
1693,PSAG,6.153645530267463,S,4.98
1693,YHKR,6.408177734211827,S,6.11
1694,CEGI,4.961577774370015,S,4.76
1694,YHKR,6.233626870444986,S,5.66
1694,PSAG,6.377085970145422,S,5.87
1694,TMKS,6.745256760072794,S,6.11
1694,ABNG,6.185634187721287,S,5.8
1695,CEGI,3.559692807012161,S,3.09
1695,YHKR,4.600540387872433,S,3.5
1695,PSAG,4.650849406435659,S,4.12
1695,TMKS,5.155345257331774,S,4.5
1695,ABNG,5.3189918665841995,S,4.8
1696,CEGI,5.306118449797698,S,4.96
1696,YHKR,5.743991962210261,S,5.33
1696,PSAG,5.960310988585434,S,5.53
1696,TMKS,6.590098936650607,S,5.89
1696,ABNG,6.5512899625595615,S,5.58
1698,PSAG,1.9873116971276141,S,2.3
1698,YHKR,2.0948636016302666,S,2.44
1698,TMKS,2.5827808404182204,S,2.86
1698,CEGI,3.2610122522066556,S,3.09
1698,ABNG,4.811114532551359,S,3.95
1699,CEGI,4.592118929257174,S,4.15
1699,TMKS,5.016548034712908,S,4.65
1699,PSAG,5.496144492267695,S,5.06
1699,ABNG,5.064860385300171,S,4.81
1699,YHKR,5.573280571854795,S,5.02
1700,CEGI,4.033409486517722,S,3.66
1700,PSAG,4.725539948622833,S,4.3
1700,TMKS,4.6418027753870845,S,4.34
1700,ABNG,4.931365856457409,S,4.46
1701,CEGI,3.011739950454535,S,3.52
1701,PSAG,3.2990102537325456,S,4.3
1701,YHKR,3.335169276459135,S,3.93
1701,TMKS,3.704679985644195,S,4.18
1701,ABNG,4.786528489027518,S,5.21
1702,TMKS,3.5163850569714294,S,3.29
1702,PSAG,3.909599700835012,S,3.97
1702,CEGI,3.8685367186083157,S,3.34
1702,YHKR,4.033070031384159,S,3.71
1702,ABNG,4.45083908033755,S,3.28
1703,TMKS,4.001154340716168,S,4.48
1703,CEGI,4.0504107898521635,S,3.77
1703,ABNG,4.280762658038566,S,4.11
1703,PSAG,4.886971231129164,S,4.57
1704,CEGI,4.588433041000048,S,4.23
1704,TMKS,5.308886200285398,S,4.92
1704,ABNG,5.107771552482886,S,4.73
1704,PSAG,5.780360116212268,S,5.06
1705,PSAG,2.206171560177952,S,2.4
1705,TMKS,3.3152512818887043,S,4.37
1705,CEGI,5.484352915971719,S,4.82
1705,ABNG,6.3281170403900795,S,5.83
1706,YHKR,4.8620155137633025,S,4.43
1706,CEGI,4.673734610956805,S,4.22
1706,PSAG,5.051303550989069,S,4.83
1706,TMKS,5.719683510215776,S,5.07
1706,ABNG,6.04950378757879,S,4.41
1707,YHKR,3.4873079471309962,S,2.75
1707,PSAG,3.559219611892344,S,3.33
1707,TMKS,4.049014080230464,S,3.6
1707,CEGI,3.9785479448241294,S,3.38
1708,CEGI,2.5750081831846474,S,2.36
1708,ABNG,3.9012424731557602,S,3.68
1708,TMKS,4.344005964514455,S,3.89
1708,PSAG,4.541481590758846,S,4.26
1708,YHKR,4.660650433846861,S,4.15
1710,CEGI,2.197384873739315,S,2.59
1710,TMKS,2.691276892979775,S,3.19
1710,PSAG,3.0194218265789075,S,3.76
1710,YHKR,3.2722760635370567,S,2.71
1710,ABNG,3.657548666832106,S,4.52
1711,CEGI,3.3977077203000228,S,3.07
1711,PSAG,4.695822382153444,S,4.26
1711,TMKS,4.654145234720375,S,4.15
1711,YHKR,4.744839205420912,S,4.22
1711,ABNG,4.528266309000388,S,3.23
1712,CEGI,3.0987933389794975,S,2.88
1712,ABNG,4.039585459237714,S,3.93
1712,TMKS,4.652160926042396,S,4.2
1712,PSAG,5.0105756163157045,S,4.75
1712,YHKR,5.130152932192911,S,4.14
1713,CEGI,3.2052867690134947,S,2.99
1713,ABNG,4.1621823393718955,S,3.21
1713,TMKS,4.736804347410833,S,4.28
1713,PSAG,5.043054848013939,S,4.59
1713,YHKR,5.147756894790392,S,4.54
1714,CEGI,4.60435300521389,S,4.05
1714,YHKR,4.828410105901342,S,4.34
1714,PSAG,4.939891798706682,S,4.5
1714,TMKS,5.376115935061811,S,4.75
1714,ABNG,5.832438063568788,S,4.53
1715,PSAG,2.8713761744231414,S,2.7
1715,YHKR,2.864837169435543,S,0.91
1715,TMKS,3.2661117715581667,S,2.95
1715,CEGI,3.931398405527366,S,3.41
1715,ABNG,5.03455724604826,S,4.17
1716,CEGI,2.5741514928513958,S,2.3
1716,TMKS,3.129302322637157,S,2.95
1716,PSAG,3.9093011144383887,S,3.6
1716,YHKR,4.1567078631360275,S,2.8
1717,CEGI,3.7474935138512557,S,3.46
